business_id,name,address,latitude,longitude,stars,cat_1,cat_2,cat_3,drink,value,food,service,review_count,zip_code
0fYRCLVFWte0uo-1W7gJGQ,Hōru Sushi Kitchen,"5055 Broadway Pl, Nashville, TN 37203",36.1607338108,-86.7797130577,5.0,Sushi Bars,,,,,,,8,37203
zBHAoHU-SD7wECkKpTGImg,First Watch,"3691 Tampa Rd, Oldsmar, FL 34677",28.0449208,-82.68053,4.0,American (Traditional),Cafes,Breakfast & Brunch,,,,,93,34677
sNDXKUS14_xXdD0fJdw23g,Jimmy John's,"6260 Intech Commons Rd, Ste C, Indianapolis, IN 46278",39.880535,-86.271365,3.5,Fast Food,Delis,Sandwiches,,,,,14,46278
s55Hw6gHhQzZctinFhPu-g,Urban Eatery,"3400 Lancaster Ave, Philadelphia, PA 19104",39.9570681,-75.1916189,2.0,Food Court,,,,,,,9,19104
n6dw_zxL_4cVO6EP_m0joQ,Dragon House,"1228 Chestnut St, Philadelphia, PA 19107",39.9503586,-75.1615836,4.0,Chinese,,,,,,,5,19107
wDwK7Im_rXO5nVeQn4lc3g,Hot Stuff Spicy Chicken and Fish,"1309 Bell Rd, Ste 218, Antioch, TN 37013",36.047285,-86.676227,3.5,Seafood,Chicken Wings,Food,,,,,129,37013
z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120, Reno, NV 89512",39.5571203,-119.7826597,3.5,Sandwiches,Salad,Fast Food,,,,,32,89512
ypp08ewHqQ-zmdTnG8qOAw,New Dragon Express,"17743 98A Avenue NW, Edmonton, AB T5T 5W8",53.533629,-113.627752,2.5,Chinese,Seafood,,,,,,14,T5T
51pgAUQ6aIdZEfSXiG39VQ,Prodigy Burger & Bar,"8923 S Meridian St, Ste A1, Indianapolis, IN 46217",39.6361025,-86.1576094,3.0,American (New),Burgers,Sandwiches,,,,,48,46217
qq4Zc5y76vfCxQQy4CLfrA,The Casino Grill,"38 E 2nd St, Reno, NV 89501",39.5267893,-119.8125674,4.0,American (Traditional),Food,,,,,,38,89501
s4VzQaUCrgwPuViQYOqC2w,Ranch House Restaurant,"7706 W Hillsborough Ave, Tampa, FL 33615",27.9962535,-82.5670403,3.5,Food,Coffee & Tea,Breakfast & Brunch,,,,,39,33615
3bmrxhqVpB5XCg-4j6y39A,McDonald's,"906 Carlyle Ave, Belleville, IL 62221",38.5175290922,-89.9490435503,1.5,Coffee & Tea,Food,Burgers,,,,,19,62221
5pCDh3Tq3WzQau79hfJbsA,Brooklyn Pizza & Cafe,"2428 Nolensville Pike, Nashville, TN 37211",36.1193788,-86.748865,3.5,Chicken Wings,Food Delivery Services,Pizza,,,,,69,37211
xXMVuzrWa9Eg3bSDXehODA,Musus' Kitchen,"4009 Veterans Hwy, Levittown, PA 19056",40.1323375,-74.88436,4.0,African,,,,,,,6,19056
j8NhrBzy1op0BfVGdSOiXQ,The Creperie Cafe,"7709 W Overland Rd, Ste 130, Boise, ID 83709",43.588937,-116.278166,3.5,Creperies,Coffee & Tea,Desserts,,,,,131,83709
UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,"2660 N Campbell Ave, Tucson, AZ 85719",32.25552801,-110.94349236,4.5,Cocktail Bars,Bars,Comfort Food,9.322651863098150,11.37472915649410,19.74838590621950,14.434163630008700,2126,85719
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,"14313 N Dale Mabry Hwy, Tampa, FL 33618",28.0774196,-82.5059947,4.0,Japanese,Sushi Bars,,,,,,106,33618
FOuKoFiRWDqV_asEJfDqDQ,Sky City Cafe,"500 W Washington St, Indianapolis, IN 46204",39.7685515,-86.1677919,4.0,American (Traditional),,,,,,,18,46204
3_kZ2pDiKJLZ9kGKKOWqdA,McDonald's,"1576 Chester Pike, Eddystone, PA 19022",39.8658758188,-75.3417693079,2.5,Fast Food,Burgers,Coffee & Tea,,,,,15,19022
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,"7715 Land O' Lakes Blvd, Land O' Lakes, FL 34638",28.2699738723,-82.4808749557,4.5,Tacos,Vegetarian,Breakfast & Brunch,,,,,51,34638
sqCUiy9gTgfROmjX6KOHXA,Rosa Pizza,"1870 N Olden Ave, Ewing Township, NJ 08638",40.2507665,-74.7783937,2.5,Pizza,,,,,,,10,8638
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,"281 N Keswick Ave, Glenside, PA 19038",40.1061425402,-75.1469280362,3.5,Sushi Bars,Food,Chinese,,,,,76,19038
tP9Sn0KzL2GzImUGchXYMQ,Ishtar Market and Restaurant,"4516 W Overland Rd, Boise, ID 83705",43.5903599,-116.2375654,4.5,Middle Eastern,,,,,,,80,83705
ZYlDRSuhC-97FyqsPg1KCA,Pacos Tacos Metairie,"4726 Veterans Memorial Blvd, Metairie, LA 70006",30.004915,-90.188874,4.5,Mexican,Tacos,,,,,,160,70006
w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,"301 W Platt St, Unit C, Tampa, FL 33606",27.9422145,-82.4629632,4.5,Caribbean,,,22.386545836925500,22.580284357070900,20.005213379859900,20.82131028175350,697,33606
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,"5431 N 5th St, Philadelphia, PA 19120",40.0342865,-75.1307075,2.5,Chinese,,,,,,,6,19120
Gg_9lJOk0I8HDOw-Vj8P5Q,Café Zupas,"129 Broadway St, Boise, ID 83702",43.6105374506,-116.1941686466,3.0,Desserts,Sandwiches,Food,,,,,75,83702
pym7c6ZFEtmoH16xN2ApBg,Katie's Restaurant & Bar,"3701 Iberville St, New Orleans, LA 70119",29.9730943,-90.0959144,4.5,Bars,Nightlife,American (Traditional),14.348375856876400,18.586271345615400,13.88135188817980,20.1464646756649,1289,70119
9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,"1947 Wlumsden Rd, Brandon, FL 33511",27.9213164796,-82.3168221354,4.0,Thai,,,,,,,195,33511
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,"6201 N Front St, Ste 16, Philadelphia, PA 19120",40.045729,-75.11891,3.0,Breakfast & Brunch,,,,,,,15,19120
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,"1946 Lombard St, Philadelphia, PA 19146",39.9456566,-75.1747733,3.5,Pubs,Food,Bars,8.551950752735140,7.655905991792680,13.333976298570600,12.2241068482399,615,19146
WtvENhqvWpjQtfe0OvUwSg,White Castle,"102 W 16th St, Indianapolis, IN 46202",39.7887342,-86.1596367,2.5,Fast Food,Burgers,,,,,,20,46202
o4_cgIKWgvJ09TZeSzARmg,Quality Pizza,"6438 Rising Sun Ave, Philadelphia, PA 19111",40.0509209,-75.094581,3.0,Pizza,,,,,,,19,19111
Ims_IgNKoDts2FdFNROQJQ,Los Machetes Authentic Mexican Restaurant,"856 Chester Pike, Prospect Park, PA 19076",39.8812654,-75.3080321,4.0,Mexican,,,,,,,55,19076
wuv3jE5Lc23TcfC70qu-Mg,Subway,"3686 Bell Rd, Nashville, TN 37214",36.1512071078,-86.6256467248,1.5,Pizza,Sandwiches,Fast Food,,,,,8,37214
bN7KQSVbEmRVJnQEkl3vkw,Nicks Gyros and Subs,"3501 E Hillsborough Ave, Tampa, FL 33610",27.9958027,-82.4213829,3.5,Sandwiches,Salad,Seafood,,,,,29,33610
y3RXPIuqr5Q0lId1K9Ai2A,Burger King,"2601 Veterans Memorial Blvd, Kenner, LA 70062",30.0055382373,-90.2322953148,1.5,Burgers,Fast Food,,,,,,19,70062
LAOdChV60GwEJHE7UwDKyw,Frankie's Deli,"1969 Sunset Point Rd, Ste 10, Clearwater, FL 33765",27.9898789,-82.7563766,3.5,Delis,Salad,Sandwiches,,,,,26,33765
WLLmkBjtN8mr2vWTU8aaCQ,sweetgreen,"350 Mall Blvd, Ste 3035, King Of Prussia, PA 19406",40.0888477047,-75.3892213351,3.5,Salad,Vegetarian,,,,,,91,19406
eL673KqwAGpJQ4z-MAaZ7Q,Kokoro Ramen,"1473 Brace Rd, Cherry Hill, NJ 08034",39.8893026822,-75.0162957925,4.5,Japanese,Ramen,,,,,,62,8034
dEpvByPMG0BZ3E9JOem0NQ,Boston Pizza,"6210 50 Street, Beaumont, AB T4X 0B6",53.3628181,-113.4172044,3.0,Italian,Pizza,,,,,,10,T4X
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,"9206 Anderson Rd, Tampa, FL 33634",28.030876,-82.541377,4.0,Japanese,Asian Fusion,Sushi Bars,10.65640753507610,13.97478413581850,16.403346300125100,17.99737510085110,319,33634
JYDd5sgn18DqDnTnq_tBRQ,Las Trojes Mexican Restaurant,"5272 Sparks Blvd, Sparks, NV 89436",39.5885582,-119.7254333,3.0,Mexican,Event Planning & Services,Caterers,,,,,106,89436
f31Cl39cl2T-CwwqZoMGkQ,Ray's Subs,"1540 Pennington Rd, Trenton, NJ 08618",40.2519978278,-74.7763186544,3.5,Sandwiches,Caterers,Burgers,,,,,39,8618
iyI-PmAhYEktWu81_p3ukw,Subway,"41220 US Hwy 19N, Tarpon Springs, FL 34689",28.146935335,-82.7414761083,3.5,Sandwiches,Fast Food,,,,,,6,34689
5XXFFeHDa-lb-OcXGDKXpg,Bartaco,"160 N Gulph Rd, Ste C1100, King of Prussia, PA 19406",40.0883652258,-75.3884107669,4.5,Tacos,Mexican,,16.858556121587800,19.87296506762510,20.903100728988600,22.31010466814040,313,19406
4ib9kGHlwqWPalWjh-dZhQ,Yama-Taiyo Japanese Cuisine & Sushi Bar,"660 Alderman Rd, Palm Harbor, FL 34683",28.09319,-82.771565,4.0,Japanese,,,,,,,49,34683
TO_Ha3HG_qETaDN8-yOVxg,Penllyn Pizza,"401 Penllyn Pike, Blue Bell, PA 19422",40.1708178,-75.2453082,2.5,Pizza,,,,,,,23,19422
rLSnt_I-JBH6f1kQ2j0uFg,Aston Pizza Company,"600 Convent Rd, Aston, PA 19014",39.8723666123,-75.444536709,3.5,Pizza,,,,,,,34,19014
aFOXqgKSeSCvq4UU0rPdHA,El Manjar,"7218 N Armenia Ave, Tampa, FL 33614",28.0153977,-82.4855275,4.0,Latin American,,,,,,,17,33614
UCCc31J4N8Y57RuzmInjyw,Chipotle Mexican Grill,"350 S Perry Rd, Plainfield, IN 46168",39.713921,-86.355953,3.0,Mexican,Fast Food,,,,,,35,46168
i7LerGjkoxNPrlJ1oJpbXw,Red Lobster,"2275 E Lincoln Hwy, ACROSS FROM OXFORD VALLEY MALL, Langhorne, PA 19047",40.178285,-74.880187,3.0,Seafood,American (Traditional),,,,,,77,19047
Q4q9xFDxErreYTMrRshP_Q,Tijuana Flats,"2518 SR 580, Ste. A, Clearwater, FL 33761",28.01992,-82.732923,3.5,Mexican,Caterers,Event Planning & Services,,,,,89,33761
Ah7mpTWpdflSaCZHKHx8Dg,Yori's Church Street Bakery,"15 N Church St, West Chester, PA 19380",39.9595399,-75.605789,4.5,Breakfast & Brunch,Food,Desserts,,,,,86,19380
Yl4Am6NhqWo_YMmo1SyU5A,Domino's Pizza,"5754 Baltimore Ave, Philadelphia, PA 19143",39.9453395,-75.238934,2.0,Pizza,,,,,,,5,19143
c6xp1swmd-_P87kt3xggDA,Taco Bell,"620 E. Landmarks Blvd., Alton, IL 62002",38.888951,-90.17685,1.0,Fast Food,Tex-Mex,Tacos,,,,,16,62002
C3Nc7EUqo64jRPWPn6vY9w,Chipotle Mexican Grill,"818 Haddonfield Rd, Cherry Hill, NJ 08002",39.9274404658,-75.0318763641,2.5,Fast Food,Mexican,,,,,,73,8002
E0KwLVaQ-uKEjJl3j_VAGQ,Firehouse Subs,"593 E Prater Way, Sparks, NV 89431",39.5415757,-119.7366051,4.0,Delis,Sandwiches,Fast Food,,,,,87,89431
yOb98TKNFfKLt5PCLJI8fQ,Island Treat,"667 High St, Burlington, NJ 08016",40.0696085,-74.8541512,3.5,Caribbean,,,,,,,22,8016
zVmW-ohNzhOPiBIeUPL62g,Goody's Pizza,"6237 Frankford Ave, Philadelphia, PA 19135",40.0274889,-75.0611831,2.0,Pizza,,,,,,,25,19135
3dGqTD3xCOYjUtmusTJpeA,Glenmoore Deli,"1941 Creek Rd, Glenmoore, PA 19343",40.0890174,-75.7720883,3.5,Pizza,Delis,,,,,,9,19343
KcTLv46oThYuSujjb4EfEA,Asian Cafe,"550 Kimberton Rd, Ste 10, Phoenixville, PA 19460",40.1305452,-75.5505053,3.5,Japanese,Asian Fusion,,,,,,80,19460
dhKHcuHvwgB5qAAYencsFw,Kings Garden Noodle House,"5657 Riverbend Road NW, Edmonton, AB T6H 5K4",53.49461,-113.576889,3.0,Noodles,,,,,,,15,T6H
MGNAYydr7SxPMDgFlnZ7sg,Little Caesars Pizza,"200 W Oregon Ave, Philadelphia, PA 19148",39.9139475,-75.1520299,3.0,Pizza,,,,,,,10,19148
k3sED9tpGEOtzhGxvcxTrw,Izzo's Illegal Burrito,"4316 Veterans Blvd, Metairie, LA 70006",30.0046134,-90.1804121,3.0,Tacos,Mexican,,,,,,147,70006
CxoRg-ZcXdpqXWmUJliYog,McDonald's,"9441 St Rd 52, Hudson, FL 34669",28.3316185901,-82.6584090292,2.5,Food,Fast Food,Coffee & Tea,,,,,28,34669
zOzEoK5JvJCA244kYR7Prg,The Bro’Kin Yolk,"1641 102 Street NW, Edmonton, AB T6N 0B1",53.4446871,-113.4901993,4.5,Juice Bars & Smoothies,Poutineries,Breakfast & Brunch,,,,,8,T6N
a24bmNPatJARqO1H4QnWgQ,Blue Quill Chinese Food,"2821 116 Street NW, Edmonton, AB T6J 4R6",53.4604772,-113.5313926,3.0,Chinese,,,,,,,26,T6J
_rkjLrft2ZgHcLBLF9amXw,Uno Pizzeria & Grill,"106 Black Rock Road, Oaks, PA 19456",40.1345642784,-75.4485799227,3.0,American (New),American (Traditional),Pizza,,,,,138,19456
wXBAAafoiZ4Nty2ajuBtfw,Subway,"5868 E 71st St, Ste A, Ste A Binford Shoppes, Indianapolis, IN 46220",39.8843597233,-86.0679047452,2.5,Sandwiches,Fast Food,,,,,,11,46220
mTeNbKb9idbGoKJswtU_mA,Sarappos Pizza,"3328 Bristol Rd, Bensalem, PA 19020",40.1356276,-74.9422493,4.0,Pizza,Italian,,,,,,25,19020
YRWRq25_XCUeeqSlK1QZLA,Wall St Pizza,"513 E Jackson St, Tampa, FL 33602",27.9475693,-82.4551823,4.0,Pizza,,,,,,,21,33602
oCATFtmf0u9m0kj1Bdr5GA,Nicos Mexican Food,"3910 E 29th St, Tucson, AZ 85711",32.1995400199,-110.9078088775,2.5,Mexican,,,,,,,15,85711
j6zWZyXsvEZvNO4wcz_oaQ,Stoogez,"14560 Manchester Rd, Ste 28, Ballwin, MO 63011",38.592324,-90.52617,4.5,Bars,Nightlife,American (Traditional),,,,,8,63011
6UuwB1bcTSkq2GX77M926g,Wingstop,"11752 E Martin Luther King Jr Blvd, Seffner, FL 33584",27.9817738,-82.3001788,3.0,Chicken Wings,,,,,,,5,33584
ELJcgId3RiCADVIT5QbUTA,Hyon's Seafood,"1320 S 21st St, Philadelphia, PA 19146",39.9350405,-75.179381,3.5,Seafood,,,,,,,5,19146
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,"5726 N Broad St, Philadelphia, PA 19141",40.0407573,-75.1448014,4.0,Food,Ethnic Food,Cafes,,,,,142,19141
X8k7N03buo2bBbUUfcAltQ,Taco Bell,"645 S Main St, Meridian, ID 83642",43.59716,-116.39233,1.5,Fast Food,Breakfast & Brunch,Mexican,,,,,38,83642
YovYgTM4ck3TJzi6XmRMZw,DC Cafe,"13101 S Virginia St, Reno, NV 89511",39.4149235,-119.7554975,3.0,American (Traditional),Breakfast & Brunch,Steakhouses,,,,,10,89511
26g6EO9eqWVsA92yomXKpw,Yannis Family Restaurant,"850 S Valley Forge Rd, Lansdale, PA 19446",40.240921,-75.3037724,3.0,Breakfast & Brunch,,,,,,,25,19446
RyndNvh5DEsywX76cAkpeg,Long Hollow Pizza and Pub,"900 Conference Dr, Ste 7B, Goodlettsville, TN 37072",36.3222792,-86.7031195,4.0,Pizza,,,,,,,90,37072
7KFWWjzHOSBl9HDVXkyusQ,Wawa,"602 Black Horse Pk, Mount Ephraim, NJ 08059",39.8929548,-75.0912428,3.5,Sandwiches,Gas Stations,Coffee & Tea,,,,,16,8059
CJzVNnmSG-f8zVCBJDam8g,Gangnam Street Food,"1 Londenderry Mall NW, Unit FC05, Edmonton, AB T5C 3C8",53.6017805733,-113.4471042407,4.0,Korean,,,,,,,5,T5C
5Eq-hxUIIjZTHFnpZJhgQQ,Tom's Corner Grill & Pizza,"7375 Crabtree St, Philadelphia, PA 19136",40.0406177,-75.0438084,3.5,Pizza,,,,,,,11,19136
nYRFGR2C-OOhRvO8rvI4qw,Mrs Marty's Deli,"1991 Sproul Rd, Broomall, PA 19008",39.959999486,-75.3536066,3.0,Breakfast & Brunch,Delis,Sandwiches,,,,,79,19008
eF_ZRFPS4QDHiCNPJ_Cl6Q,Generations Grill,"7628 Southeastern Ave, Indianapolis, IN 46239",39.7175065,-86.0319452,3.0,American (New),,,,,,,10,46239
LRGbuufLJqxsDYsY7_Gx6A,Wendy's,"8305 Sheldon Road, Tampa, FL 33615",28.0236,-82.5826138,2.5,Burgers,Breakfast & Brunch,Fast Food,,,,,13,33615
i45WZvp-Sg7MlELrHzlUxg,Crust N Fire,"439 Larchmont Blvd, Mount Laurel, NJ 08054",39.9787556,-74.8779393,3.5,Burgers,Italian,Salad,,,,,94,8054
Iw7uhUS9D5gXESPr_DVHaA,Belgravia Hub,"7609 115 Street  NW, Edmonton, AB T6G 0M2",53.5125175,-113.5285441,4.0,Canadian (New),,,,,,,27,T6G
k-Wb-2Y2RFGlaY00_Hm8Sw,Slice Of Heaven Pizza,"1366 Alt 19, Holiday, FL 34691",28.1790012359,-82.7431934248,3.5,Pizza,Food Delivery Services,Food,,,,,66,34691
wzIN0IqcNOnUjwuzRoG9AA,Sweet Soulfood,"1025 N Broad St, New Orleans, LA 70119",29.9737325598,-90.0807557021,4.5,Vegan,Soul Food,,18.507511496543900,22.561680525541300,22.87805157899860,20.2496640086174,385,70119
n2HP8fenpzI7eg6TRDj4lw,Pizza Hut,"6111 Crawfordsville Rd, Speedway, IN 46224",39.7994921703,-86.2674245238,1.5,Pizza,Chicken Wings,Fast Food,,,,,32,46224
Ck2WcubwhTRc8bgYQyH-SA,Mi Cabana Restaurant,"4317 S 6th Ave, Tucson, AZ 85714",32.1726617,-110.9679231,2.0,Seafood,Mexican,,,,,,8,85714
zG9-Ii9mea1JhnQTv4_DxA,Papa John's Pizza,"7 N. Lansdowne Ave, Lansdowne, PA 19050",39.938622,-75.2719456,2.0,Pizza,,,,,,,21,19050
X7YBx8CybmIPymZ0ThCmng,Ninth Street Deli at Howards,"2732 S 13th St, Saint Louis, MO 63118",38.6005985,-90.2143307,4.5,Sandwiches,Bars,American (New),,,,,128,63118
wi4F4NUvxn7UWHvQ1Iiz7w,Annex,"400 Beach Dr NE, Saint Petersburg, FL 33701",27.7770193148,-82.6317201189,3.5,Convenience Stores,Breakfast & Brunch,Cafes,,,,,46,33701
7wQEzj-0yOpLiANNLuUflQ,Deepwater Diner,"455 Shell Rd, Penns Grove, NJ 08069",39.691701,-75.484253,4.0,Diners,,,,,,,49,8069
txasGoZ1qB5toVaFiTbpmQ,The Brunchery,"17507 Preserve Walk Ln, Tampa, FL 33647",28.127905,-82.3691115,4.0,American (Traditional),Breakfast & Brunch,,,,,,88,33647
YlEBQLfRHocJDn4gRlgczw,Brick City Eatery,"16540 Pointe Village Dr, Ste 108, Lutz, FL 33558",28.189368941,-82.540934119,4.0,Beer,Wine & Spirits,Breakfast & Brunch,,,,,114,33558
SOl2m-ZsAmnCuQGdMZeANQ,Red Pepper Chinese Food Express,"966 Embarcadero Del Mar, Apt C, Isla Vista, CA 93117",34.411727,-119.8567951,3.5,Fast Food,Chinese,,,,,,5,93117
Dd_FDQPmNYWjj2NweX-3jA,Maria's Place,"11739 83 Street NW, Edmonton, AB T5B 2Z1",53.570039,-113.468559,4.0,Canadian (New),,,,,,,5,T5B
YPnksHT2DQA0AhcxP6udxw,Corner Bakery,"160 N Gulph Rd, King of Prussia, PA 19406",40.08705,-75.395706,3.5,Food,Cafes,Bakeries,,,,,63,19406
UhjfJpaAzgSYrTZ_dMMF1Q,Philly Diner,"51 Industrial Hwy, Essington, PA 19029",39.8674080649,-75.3082371545,2.5,Diners,,,,,,,129,19029
AEOd0wRdjeLIXb1usSp9hg,Kung Fu Noodle,"3122 N Campbell Ave, Ste 100, Tucson, AZ 85719",32.2636803,-110.9431659,4.0,Dim Sum,Chinese,Cantonese,,,,,217,85719
EBn3U4mpnIRLIy2lKuilRQ,Logan's Roadhouse,"727 Thompson Ln, Nashville, TN 37204",36.1119137436,-86.766502,2.0,Nightlife,American (New),Barbeque,,,,,120,37204
y0pfoNQOyrb98aEIdH6cnA,McDonald's,"321 W Trenton Ave, Morrisville, PA 19067",40.2104139103,-74.7951225,2.0,Burgers,Fast Food,Coffee & Tea,,,,,20,19067
ncxN9II-MeXRudUrE3GVsA,Bridgeport Rib House,"1049 Ford St, Bridgeport, PA 19405",40.0991065,-75.3513976,3.5,Nightlife,Bars,Barbeque,,,,,135,19405
NvMYRJ_wPJmt4FFsEF7O0A,Perfect Taste,"6310 Delmar Blvd, University City, MO 63130",38.6556212656,-90.30247748,4.0,Szechuan,Chinese,,,,,,65,63130
PwcYNxBGzefCM1ofAMZJ9Q,DK Donuts,"1300 W State St, Boise, ID 83702",43.6219161,-116.2065136,4.0,Food,Donuts,Bakeries,,,,,56,83702
AtYDSsVOZT8DLWCcTBqZmQ,Hunnies Crispy Chicken,"223 S Sydenham St, Philadelphia, PA 19102",39.9491591674,-75.1671322221,2.0,Chicken Shop,American (Traditional),,,,,,5,19102
k3EQAQGptzHzl6oEoas61w,Ithai & Sushi Restaurant,"11002 Seminole Blvd, Largo, FL 33778",27.8730288,-82.7875025,4.0,Thai,Sushi Bars,,,,,,63,33778
ERl6OCSEIFBOqfjai_jIUg,La Parrilla Suiza,"2720 N Oracle Rd, Tucson, AZ 85705",32.25642,-110.97746,3.0,Mexican,,,,,,,125,85705
hRHhP3fhMy3LktPyQa3s_A,Landry's Seafood House,"1820 Market St, Saint Louis, MO 63103",38.6276882,-90.2089256,3.0,Steakhouses,American (Traditional),Seafood,-7.410154193639760,-12.460375517606700,8.692775905132290,0.9622149467468260,297,63103
cXAKeC-EgVChIxhS7fscmw,Ghini's French Caffe,"1803 E Prince Rd, Tucson, AZ 85719",32.2735760993,-110.944434852,3.5,Food,Breakfast & Brunch,Sandwiches,12.30819422006610,12.556335389614100,9.89619493484497,-0.2396175861358640,427,85719
RY8I-VP7g-BMfGOSMA2lgg,Smitty's Family Restaurant,"66 Street NW, Suite 2331, Edmonton, AB T6K 4B4",53.4548546821,-113.4293917044,3.0,American (Traditional),,,,,,,5,T6K
jW4a3W9-UkFxpglHvo_Kqg,Meun Fan Thai Cafe,"1819 Cliff Dr, Santa Barbara, CA 93109",34.401169,-119.721505,4.0,Soup,Salad,Thai,,,,,195,93109
W15EwFMmF4I-YPV_HlevYA,Joeys Urban,"39-2020 Sherwood Drive, Sherwood Park, AB T8A 3H9",53.531681,-113.292961,4.5,Poutineries,Fast Food,Fish & Chips,,,,,7,T8A
yuJ-ww3yxr6_gs7Lcj7pJA,Black’s Blues,"1111 Rte 73 N, Mount Laurel, NJ 08054",39.9281822,-74.9540302,3.0,Caribbean,Soul Food,,,,,,8,8054
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,", Philadelphia, PA 19125",39.9793657,-75.1253492,4.5,Pizza,Food,Food Trucks,,,,,19,19125
f_6cI4MdPem_48WgD1Ofcw,Clara B's Kitchen Table,", Swansea, IL 62220",38.4749780415,-89.9908761308,5.0,Southern,Food Trucks,Food,,,,,5,62220
q2s15GwZr6NdTH-HtSirsA,Speedway Eatery,", Saint Louis, MO 63042",38.7884682,-90.403094,3.5,Food,Food Trucks,Food Delivery Services,,,,,7,63042
u1ELaa77voUfj-2GCOIUmQ,Fazoli's,"10 Harding Mall Drive, Nashville, TN 37211",36.0807586,-86.722677,3.0,Italian,Pizza,Fast Food,,,,,27,37211
7HuLn0qcyaM3yieKDu7aSQ,The Boyz Subs & Steaks,"Springdale Plz, Cherry Hill, NJ 08003",39.920343,-74.964441,3.0,Sandwiches,,,,,,,14,8003
Ckn7S0CRWfC8w6gR7QJcRw,Chido,"2381 St Claude Ave, New Orleans, LA 70117",29.9693606027,-90.0521436151,4.0,New Mexican Cuisine,,,,,,,17,70117
TTUsGHhMch_hW03be2H0oA,Acajutla,"11302 107 Ave NW, Edmonton, AB T5H 0Y3",53.5515737992,-113.516133992,3.5,Salvadoran,Mexican,Latin American,,,,,42,T5H
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,"1301 S 3rd St, Philadelphia, PA 19147",39.9315335419,-75.1496175304,4.5,Breakfast & Brunch,Sandwiches,,,,,,30,19147
CR4JNMaB4FLBuqgyj79ZRQ,eegee's,"3250 E Valencia Rd, Tucson, AZ 85706",32.13398888,-110.8383689,3.0,Fast Food,Food,Sandwiches,,,,,35,85706
a8Q2bvUW6mAiws7xW7cS6g,KFC,"104 N Pottstown Pike, Exton, PA 19341",40.0288224113,-75.629475,1.5,Fast Food,Chicken Wings,Chicken Shop,,,,,45,19341
0cB1kDuZCvSwpJrNdtQP8Q,Giordano's,"43 North Illinois St, Indianapolis, IN 46204",39.7681769,-86.1596387,3.5,Pizza,Italian,Salad,,,,,284,46204
0YiRkVMR2cg17hk9u6nGhg,Elicia's Pizza,"3209 Gravois Ave, Saint Louis, MO 63118",38.5982131,-90.2367192,2.0,Pizza,,,,,,,59,63118
tr5Os7k3FpPz7NbWYwZa5Q,Vela,"140 Veterans Ln, Doylestown, PA 18901",40.3193924,-75.1322364,3.5,Bars,American (Traditional),Nightlife,,,,,68,18901
46fEorqn2nVbxdclHdHdKg,Gentelin's On Broadway,"122 E Broadway, Alton, IL 62002",38.8902684,-90.183487,4.0,American (New),,,,,,,69,62002
SjjrTfCxmLp0kJgy62sRAg,Maico,"835 E 22nd St, Tucson, AZ 85713",32.2071939,-110.9574162,4.5,Mexican,,,,,,,102,85713
EMti-iNn83SGp3z6LngDWQ,First Watch,"985 NW Plaza Dr, St.Ann, MO 63074",38.736872,-90.39882,4.5,Breakfast & Brunch,Cafes,American (Traditional),,,,,75,63074
ioAcpe5KRvacB2lna-wdaw,Felicias Pizza Kitchen,"18 W Lancaster Ave, Ardmore, PA 19003",40.00806,-75.291783,4.0,Pizza,,,,,,,176,19003
qFodBzebw4Lywcffu82OvA,HotBox Pizza,"8938 E 96th St, Fishers, IN 46037",39.927734,-86.0104746,4.5,Pizza,,,,,,,7,46037
EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,"222 Main St, Wilmington, DE 19804",39.713166,-75.646243,4.0,American (Traditional),Diners,Breakfast & Brunch,,,,,50,19804
Vo4NZBtF3mr6EJitNnq-Wg,Pizzeria Maki,"4007 Kennett Pike, Ste A, Greenville, DE 19807",39.7797569,-75.5983935,5.0,Pizza,Salad,Sushi Bars,,,,,13,19807
ASJH8IDBdX_f5yOX0XEfYA,Sam's Pizza and Donair,"18236 89 Avenue NW, Edmonton, AB T5T 2K6",53.523834,-113.639551,4.5,Pizza,,,,,,,19,T5T
oThWInL6gUCt2d98fSIAfA,Chatham Tap Fishers,"8211 E 116th St, Ste 120, Fishers, IN 46038",39.9565163876,-86.0230119251,3.5,Food,Beer,Wine & Spirits,,,,,262,46038
